phase_id,track_id,artifact_group,artifact_type,relative_path,exists,source_manifest,notes
phase3a,prototype_legacy_phase3a,prototype_2016_pygnome_similarity,case_2016_09_17__prototype_2016__24h__opendrift_p90__single.png,output/prototype_2016_pygnome_similarity/figures/case_2016_09_17__prototype_2016__24h__opendrift_p90__single.png,True,,"Legacy debug support only; visible support flow is Phase 1/2/3A/4/5, with Phase 3A comparator-only, a budget-only Phase 4 PyGNOME pilot when packaged, and a dedicated curated final package under output/2016 Legacy Runs FINAL Figures. Historical-origin note: the very first prototype code used the shared first-code search box [108.6465, 121.3655, 6.1865, 20.3515], surfaced the first three 2016 drifter cases, and the stored per-case local prototype extents remain the operative scientific/display extents. Not final Phase 1 evidence."
phase3a,prototype_legacy_phase3a,prototype_2016_pygnome_similarity,case_2016_09_17__prototype_2016__24h__pygnome__single.png,output/prototype_2016_pygnome_similarity/figures/case_2016_09_17__prototype_2016__24h__pygnome__single.png,True,,"Legacy debug support only; visible support flow is Phase 1/2/3A/4/5, with Phase 3A comparator-only, a budget-only Phase 4 PyGNOME pilot when packaged, and a dedicated curated final package under output/2016 Legacy Runs FINAL Figures. Historical-origin note: the very first prototype code used the shared first-code search box [108.6465, 121.3655, 6.1865, 20.3515], surfaced the first three 2016 drifter cases, and the stored per-case local prototype extents remain the operative scientific/display extents. Not final Phase 1 evidence."
phase3a,prototype_legacy_phase3a,prototype_2016_pygnome_similarity,case_2016_09_17__prototype_2016__48h__opendrift__single.png,output/prototype_2016_pygnome_similarity/figures/case_2016_09_17__prototype_2016__48h__opendrift__single.png,True,,"Legacy debug support only; visible support flow is Phase 1/2/3A/4/5, with Phase 3A comparator-only, a budget-only Phase 4 PyGNOME pilot when packaged, and a dedicated curated final package under output/2016 Legacy Runs FINAL Figures. Historical-origin note: the very first prototype code used the shared first-code search box [108.6465, 121.3655, 6.1865, 20.3515], surfaced the first three 2016 drifter cases, and the stored per-case local prototype extents remain the operative scientific/display extents. Not final Phase 1 evidence."
phase3a,prototype_legacy_phase3a,prototype_2016_pygnome_similarity,case_2016_09_17__prototype_2016__48h__opendrift_p50__single.png,output/prototype_2016_pygnome_similarity/figures/case_2016_09_17__prototype_2016__48h__opendrift_p50__single.png,True,,"Legacy debug support only; visible support flow is Phase 1/2/3A/4/5, with Phase 3A comparator-only, a budget-only Phase 4 PyGNOME pilot when packaged, and a dedicated curated final package under output/2016 Legacy Runs FINAL Figures. Historical-origin note: the very first prototype code used the shared first-code search box [108.6465, 121.3655, 6.1865, 20.3515], surfaced the first three 2016 drifter cases, and the stored per-case local prototype extents remain the operative scientific/display extents. Not final Phase 1 evidence."
phase3a,prototype_legacy_phase3a,prototype_2016_pygnome_similarity,case_2016_09_17__prototype_2016__48h__opendrift_p90__single.png,output/prototype_2016_pygnome_similarity/figures/case_2016_09_17__prototype_2016__48h__opendrift_p90__single.png,True,,"Legacy debug support only; visible support flow is Phase 1/2/3A/4/5, with Phase 3A comparator-only, a budget-only Phase 4 PyGNOME pilot when packaged, and a dedicated curated final package under output/2016 Legacy Runs FINAL Figures. Historical-origin note: the very first prototype code used the shared first-code search box [108.6465, 121.3655, 6.1865, 20.3515], surfaced the first three 2016 drifter cases, and the stored per-case local prototype extents remain the operative scientific/display extents. Not final Phase 1 evidence."
phase3a,prototype_legacy_phase3a,prototype_2016_pygnome_similarity,case_2016_09_17__prototype_2016__48h__pygnome__single.png,output/prototype_2016_pygnome_similarity/figures/case_2016_09_17__prototype_2016__48h__pygnome__single.png,True,,"Legacy debug support only; visible support flow is Phase 1/2/3A/4/5, with Phase 3A comparator-only, a budget-only Phase 4 PyGNOME pilot when packaged, and a dedicated curated final package under output/2016 Legacy Runs FINAL Figures. Historical-origin note: the very first prototype code used the shared first-code search box [108.6465, 121.3655, 6.1865, 20.3515], surfaced the first three 2016 drifter cases, and the stored per-case local prototype extents remain the operative scientific/display extents. Not final Phase 1 evidence."
phase3a,prototype_legacy_phase3a,prototype_2016_pygnome_similarity,case_2016_09_17__prototype_2016__72h__opendrift__single.png,output/prototype_2016_pygnome_similarity/figures/case_2016_09_17__prototype_2016__72h__opendrift__single.png,True,,"Legacy debug support only; visible support flow is Phase 1/2/3A/4/5, with Phase 3A comparator-only, a budget-only Phase 4 PyGNOME pilot when packaged, and a dedicated curated final package under output/2016 Legacy Runs FINAL Figures. Historical-origin note: the very first prototype code used the shared first-code search box [108.6465, 121.3655, 6.1865, 20.3515], surfaced the first three 2016 drifter cases, and the stored per-case local prototype extents remain the operative scientific/display extents. Not final Phase 1 evidence."
phase3a,prototype_legacy_phase3a,prototype_2016_pygnome_similarity,case_2016_09_17__prototype_2016__72h__opendrift_p50__single.png,output/prototype_2016_pygnome_similarity/figures/case_2016_09_17__prototype_2016__72h__opendrift_p50__single.png,True,,"Legacy debug support only; visible support flow is Phase 1/2/3A/4/5, with Phase 3A comparator-only, a budget-only Phase 4 PyGNOME pilot when packaged, and a dedicated curated final package under output/2016 Legacy Runs FINAL Figures. Historical-origin note: the very first prototype code used the shared first-code search box [108.6465, 121.3655, 6.1865, 20.3515], surfaced the first three 2016 drifter cases, and the stored per-case local prototype extents remain the operative scientific/display extents. Not final Phase 1 evidence."
phase3a,prototype_legacy_phase3a,prototype_2016_pygnome_similarity,case_2016_09_17__prototype_2016__72h__opendrift_p90__single.png,output/prototype_2016_pygnome_similarity/figures/case_2016_09_17__prototype_2016__72h__opendrift_p90__single.png,True,,"Legacy debug support only; visible support flow is Phase 1/2/3A/4/5, with Phase 3A comparator-only, a budget-only Phase 4 PyGNOME pilot when packaged, and a dedicated curated final package under output/2016 Legacy Runs FINAL Figures. Historical-origin note: the very first prototype code used the shared first-code search box [108.6465, 121.3655, 6.1865, 20.3515], surfaced the first three 2016 drifter cases, and the stored per-case local prototype extents remain the operative scientific/display extents. Not final Phase 1 evidence."
phase3a,prototype_legacy_phase3a,prototype_2016_pygnome_similarity,case_2016_09_17__prototype_2016__72h__pygnome__single.png,output/prototype_2016_pygnome_similarity/figures/case_2016_09_17__prototype_2016__72h__pygnome__single.png,True,,"Legacy debug support only; visible support flow is Phase 1/2/3A/4/5, with Phase 3A comparator-only, a budget-only Phase 4 PyGNOME pilot when packaged, and a dedicated curated final package under output/2016 Legacy Runs FINAL Figures. Historical-origin note: the very first prototype code used the shared first-code search box [108.6465, 121.3655, 6.1865, 20.3515], surfaced the first three 2016 drifter cases, and the stored per-case local prototype extents remain the operative scientific/display extents. Not final Phase 1 evidence."
phase3a,prototype_legacy_phase3a,prototype_2016_pygnome_similarity,font_audit.csv,output/prototype_2016_pygnome_similarity/font_audit.csv,True,,"Legacy debug support only; visible support flow is Phase 1/2/3A/4/5, with Phase 3A comparator-only, a budget-only Phase 4 PyGNOME pilot when packaged, and a dedicated curated final package under output/2016 Legacy Runs FINAL Figures. Historical-origin note: the very first prototype code used the shared first-code search box [108.6465, 121.3655, 6.1865, 20.3515], surfaced the first three 2016 drifter cases, and the stored per-case local prototype extents remain the operative scientific/display extents. Not final Phase 1 evidence."
phase3a,prototype_legacy_phase3a,prototype_2016_pygnome_similarity,prototype_pygnome_case_registry.csv,output/prototype_2016_pygnome_similarity/prototype_pygnome_case_registry.csv,True,,"Legacy debug support only; visible support flow is Phase 1/2/3A/4/5, with Phase 3A comparator-only, a budget-only Phase 4 PyGNOME pilot when packaged, and a dedicated curated final package under output/2016 Legacy Runs FINAL Figures. Historical-origin note: the very first prototype code used the shared first-code search box [108.6465, 121.3655, 6.1865, 20.3515], surfaced the first three 2016 drifter cases, and the stored per-case local prototype extents remain the operative scientific/display extents. Not final Phase 1 evidence."
phase3a,prototype_legacy_phase3a,prototype_2016_pygnome_similarity,prototype_pygnome_figure_captions.md,output/prototype_2016_pygnome_similarity/prototype_pygnome_figure_captions.md,True,,"Legacy debug support only; visible support flow is Phase 1/2/3A/4/5, with Phase 3A comparator-only, a budget-only Phase 4 PyGNOME pilot when packaged, and a dedicated curated final package under output/2016 Legacy Runs FINAL Figures. Historical-origin note: the very first prototype code used the shared first-code search box [108.6465, 121.3655, 6.1865, 20.3515], surfaced the first three 2016 drifter cases, and the stored per-case local prototype extents remain the operative scientific/display extents. Not final Phase 1 evidence."
phase3a,prototype_legacy_phase3a,prototype_2016_pygnome_similarity,prototype_pygnome_figure_registry.csv,output/prototype_2016_pygnome_similarity/prototype_pygnome_figure_registry.csv,True,,"Legacy debug support only; visible support flow is Phase 1/2/3A/4/5, with Phase 3A comparator-only, a budget-only Phase 4 PyGNOME pilot when packaged, and a dedicated curated final package under output/2016 Legacy Runs FINAL Figures. Historical-origin note: the very first prototype code used the shared first-code search box [108.6465, 121.3655, 6.1865, 20.3515], surfaced the first three 2016 drifter cases, and the stored per-case local prototype extents remain the operative scientific/display extents. Not final Phase 1 evidence."
phase3a,prototype_legacy_phase3a,prototype_2016_pygnome_similarity,prototype_pygnome_fss_by_case_window.csv,output/prototype_2016_pygnome_similarity/prototype_pygnome_fss_by_case_window.csv,True,,"Legacy debug support only; visible support flow is Phase 1/2/3A/4/5, with Phase 3A comparator-only, a budget-only Phase 4 PyGNOME pilot when packaged, and a dedicated curated final package under output/2016 Legacy Runs FINAL Figures. Historical-origin note: the very first prototype code used the shared first-code search box [108.6465, 121.3655, 6.1865, 20.3515], surfaced the first three 2016 drifter cases, and the stored per-case local prototype extents remain the operative scientific/display extents. Not final Phase 1 evidence."
phase3a,prototype_legacy_phase3a,prototype_2016_pygnome_similarity,prototype_pygnome_kl_by_case_hour.csv,output/prototype_2016_pygnome_similarity/prototype_pygnome_kl_by_case_hour.csv,True,,"Legacy debug support only; visible support flow is Phase 1/2/3A/4/5, with Phase 3A comparator-only, a budget-only Phase 4 PyGNOME pilot when packaged, and a dedicated curated final package under output/2016 Legacy Runs FINAL Figures. Historical-origin note: the very first prototype code used the shared first-code search box [108.6465, 121.3655, 6.1865, 20.3515], surfaced the first three 2016 drifter cases, and the stored per-case local prototype extents remain the operative scientific/display extents. Not final Phase 1 evidence."
